customer_id,age,annual_income,spending_score,days_since_last_purchase,credit_score,signup_date,region_Central,region_East,region_North,region_South,region_West
1218,38.0,13942.09,8.9,198.1,599.0,2023-09-14,False,False,False,False,True
1219,24.0,35935.884999999995,26.9,55.7,648.0,2020-06-15,False,False,False,True,False
1220,60.0,35935.884999999995,37.8,158.8,662.0,2020-11-17,True,False,False,False,False
1221,20.0,35935.884999999995,39.1,70.4,730.0,2021-05-06,False,True,False,False,False
1222,35.0,35389.78,29.0,143.7,732.0,2020-12-21,False,True,False,False,False
1223,35.0,33871.6,34.6,10.6,559.0,2023-02-04,True,False,False,False,False
1224,39.0,163390.72,22.6,101.4,687.0,2020-06-02,False,False,False,True,False
1225,35.0,35935.884999999995,41.2,13.1,748.0,2020-11-16,False,False,False,False,True
1226,35.0,27938.33,40.4,1.7,648.0,2020-01-06,False,True,False,False,False
1227,35.0,35935.884999999995,26.9,43.7,636.0,2022-04-16,False,False,False,False,True
1228,33.0,35935.884999999995,52.2,23.0,618.0,2022-07-11,False,True,False,False,False
1229,35.0,70506.42,45.2,2.7,693.0,2023-11-12,False,False,True,False,False
1230,35.0,35935.884999999995,11.9,235.6,673.0,2023-05-01,False,False,False,False,False
1231,28.0,35935.884999999995,12.3,65.9,648.0,2022-08-20,False,False,False,False,False
1232,18.0,35935.884999999995,9.3,139.3,641.0,2021-08-19,False,True,False,False,False
1233,35.0,35935.884999999995,26.9,419.6,751.0,2020-03-07,True,False,False,False,False
1234,35.0,4962.88,34.4,29.9,648.0,2021-04-19,False,False,False,False,True
1235,35.0,35935.884999999995,69.2,17.6,744.0,2021-08-13,False,False,False,True,False
1236,35.0,35935.884999999995,28.8,12.2,602.0,2023-12-18,False,False,False,True,False
1237,55.0,21913.93,31.4,43.4,775.0,2021-08-02,True,False,False,False,False
1238,28.0,35935.884999999995,38.1,55.9,606.0,2023-12-10,True,False,False,False,False
1239,35.0,35935.884999999995,35.1,38.4,648.0,2024-10-26,True,False,False,False,False
1240,54.0,35935.884999999995,17.1,29.4,619.0,2022-07-18,False,False,True,False,False
1241,30.0,35935.884999999995,20.8,11.1,610.0,2020-05-25,False,False,True,False,False
1242,32.0,35935.884999999995,26.9,35.0,801.0,2023-11-08,False,False,False,True,False
1243,35.0,105455.17,21.5,5.3,692.0,2021-04-23,True,False,False,False,False
1244,22.0,35935.884999999995,22.4,120.2,690.0,2021-06-25,False,False,True,False,False
1245,35.0,35935.884999999995,21.5,2.9,499.0,2024-06-01,False,False,False,True,False
1246,35.0,35935.884999999995,39.7,28.7,753.0,2024-06-08,False,True,False,False,False
1247,35.0,35935.884999999995,13.8,6.3,567.0,2023-07-04,True,False,False,False,False
1248,35.0,35935.884999999995,20.4,89.5,647.0,2023-04-22,False,False,True,False,False
1249,37.0,35935.884999999995,64.3,22.5,594.0,2023-09-16,False,False,False,True,False
1250,18.0,35935.884999999995,40.4,7.2,669.0,2024-07-04,True,False,False,False,False
1251,35.0,35935.884999999995,14.1,45.5,773.0,2021-02-09,False,False,False,True,False
1252,35.0,35935.884999999995,32.0,148.8,573.0,2022-05-20,False,True,False,False,False
1253,18.0,299630.52,15.1,143.6,592.0,2020-08-23,False,False,False,True,False
1254,39.0,35935.884999999995,67.0,17.2,661.0,2023-01-20,False,False,False,True,False
1255,49.0,35935.884999999995,12.3,76.3,776.0,2021-04-05,False,True,False,False,False
1256,20.0,6221.49,13.6,1.8,616.0,2023-08-19,False,False,False,False,True
1257,55.0,35935.884999999995,37.7,8.5,593.0,2020-11-01,True,False,False,False,False
1258,35.0,35935.884999999995,18.0,41.5,648.0,2021-06-28,False,True,False,False,False
1259,35.0,16272.78,51.2,15.6,651.0,2024-08-19,False,True,False,False,False
1260,35.0,35935.884999999995,33.2,96.0,648.0,2020-10-18,True,False,False,False,False
1261,41.0,112772.68,49.8,160.5,618.0,2020-05-26,False,False,False,True,False
1262,35.0,35935.884999999995,12.2,0.3,493.0,2020-05-02,False,False,True,False,False
1263,35.0,35935.884999999995,11.5,15.9,648.0,2020-12-05,True,False,False,False,False
1264,23.0,35935.884999999995,30.0,34.7,550.0,2024-06-11,False,True,False,False,False
1265,35.0,22464.5,40.6,49.7,848.0,2021-09-21,False,False,False,True,False
1266,18.0,35935.884999999995,6.1,148.5,694.0,2023-05-03,False,False,False,False,True
1267,35.0,38509.85,39.9,133.5,670.0,2024-03-13,False,False,False,True,False
1268,35.0,78827.4,35.2,60.8,692.0,2024-08-15,False,False,True,False,False
1269,35.0,78727.08,37.6,17.9,611.0,2023-03-11,False,False,False,True,False
1270,49.0,35935.884999999995,17.9,91.8,648.0,2021-08-14,False,False,True,False,False
1271,48.0,35935.884999999995,52.1,13.6,690.0,2022-06-18,False,False,False,False,True
1272,42.0,35935.884999999995,8.3,201.4,572.0,2020-09-11,False,False,False,False,True
1273,21.0,33739.52,32.2,0.4,705.0,2022-08-17,False,False,False,True,False
1274,35.0,15282.57,39.6,50.6,819.0,2023-11-11,True,False,False,False,False
1275,49.0,35935.884999999995,13.0,5.6,532.0,2021-09-14,True,False,False,False,False
1276,35.0,35935.884999999995,26.9,31.4,693.0,2023-12-04,True,False,False,False,False
1277,35.0,35935.884999999995,58.2,60.5,585.0,2022-04-04,False,False,False,False,True
1278,39.0,31356.52,42.6,70.2,705.0,2021-07-11,False,False,False,False,False
1279,37.0,35935.884999999995,40.0,92.4,677.0,2022-10-21,False,True,False,False,False
1280,35.0,38001.97,25.0,54.0,800.0,2023-01-10,False,False,False,True,False
1281,36.0,35935.884999999995,31.0,17.4,648.0,2022-10-08,False,False,True,False,False
1282,35.0,35935.884999999995,28.1,132.0,648.0,2022-06-15,False,True,False,False,False
1283,43.0,35935.884999999995,43.6,100.0,711.0,2020-06-13,False,False,False,False,True
1284,46.0,35935.884999999995,27.6,10.5,710.0,2023-05-09,False,True,False,False,False
1285,35.0,35935.884999999995,13.3,105.1,745.0,2020-03-22,False,False,False,False,True
1286,35.0,35935.884999999995,12.6,215.9,688.0,2024-12-26,False,False,False,False,True
1287,35.0,35935.884999999995,51.2,60.8,698.0,2022-06-03,False,False,True,False,False
1288,41.0,35935.884999999995,8.2,19.9,567.0,2024-02-13,True,False,False,False,False
1289,21.0,115734.74,39.1,56.0,684.0,2021-10-22,True,False,False,False,False
1290,18.0,35935.884999999995,18.5,25.2,633.0,2023-05-21,False,False,True,False,False
1291,39.0,35935.884999999995,3.9,67.6,705.0,2021-05-27,False,False,False,True,False
1292,64.0,35935.884999999995,39.8,47.2,642.0,2020-02-22,False,False,False,False,True
1293,34.0,35935.884999999995,35.9,159.1,686.0,2020-07-06,False,False,False,True,False
1294,45.0,35935.884999999995,25.7,57.7,699.0,2021-04-13,False,False,False,False,True
1295,35.0,14006.36,18.8,14.4,701.0,2023-10-12,False,False,False,False,True
1296,33.0,35935.884999999995,56.8,77.5,648.0,2024-09-08,True,False,False,False,False
1297,35.0,35935.884999999995,28.5,21.5,844.0,2024-10-28,True,False,False,False,False
1298,35.0,14658.62,22.4,19.1,670.0,2023-03-24,False,False,False,False,True
1299,38.0,27517.65,98.07,29.8,701.0,2023-04-17,True,False,False,False,False
1300,38.0,35935.884999999995,11.9,0.7,655.0,2020-02-12,True,False,False,False,False
1301,26.0,35935.884999999995,40.2,208.7,561.0,2024-04-15,False,False,False,False,False
1302,35.0,35935.884999999995,22.1,45.6,713.0,2023-10-08,False,True,False,False,False
1303,35.0,35935.884999999995,1.1,89.1,671.0,2024-08-09,False,False,False,False,True
1304,35.0,35935.884999999995,17.0,17.9,721.0,2021-07-05,True,False,False,False,False
1305,41.0,7647.44,26.9,82.4,597.0,2023-03-26,False,True,False,False,False
1306,24.0,79440.71,37.3,50.2,623.0,2020-03-23,False,False,False,True,False
1307,35.0,18988.28,26.9,33.1,671.0,2024-04-11,False,False,False,False,True
1308,34.0,35935.884999999995,65.3,211.7,648.0,2024-03-28,False,False,False,False,True
1309,35.0,35935.884999999995,10.7,40.9,627.0,2020-12-24,False,False,False,True,False
1310,40.0,37161.2,9.1,64.3,672.0,2022-08-21,False,False,False,False,True
1311,35.0,35935.884999999995,8.2,0.9,764.0,2022-11-28,True,False,False,False,False
1312,44.0,35935.884999999995,15.4,21.5,687.0,2023-08-27,False,True,False,False,False
1313,35.0,35935.884999999995,37.6,131.7,744.0,2022-06-24,False,False,True,False,False
1314,35.0,59057.82,18.5,85.4,637.0,2021-07-23,False,True,False,False,False
1315,35.0,87646.25,24.0,46.2,654.0,2021-01-06,False,False,False,True,False
1316,35.0,35935.884999999995,5.7,138.3,669.0,2023-04-13,False,False,True,False,False
1317,35.0,35935.884999999995,51.1,40.0,614.0,2022-06-11,True,False,False,False,False
1318,35.0,35935.884999999995,45.8,50.2,670.0,2023-07-24,True,False,False,False,False
1319,35.0,35935.884999999995,22.7,28.9,775.0,2024-07-25,False,True,False,False,False
1320,32.0,35935.884999999995,22.6,58.1,790.0,2022-10-04,False,False,False,False,True
1321,35.0,35935.884999999995,26.8,23.1,760.0,2020-07-05,False,False,False,False,True
1322,41.0,36092.8,30.8,29.2,674.0,2022-08-20,False,False,False,True,False
1323,34.0,35935.884999999995,28.8,203.5,592.0,2021-12-13,False,False,False,False,True
1324,35.0,103244.76,30.7,7.1,846.0,2022-04-16,True,False,False,False,False
1325,35.0,35935.884999999995,23.7,6.7,609.0,2021-11-13,False,False,True,False,False
1326,35.0,35935.884999999995,12.0,2.7,772.0,2021-10-19,False,True,False,False,False
1327,23.0,35935.884999999995,31.0,23.1,679.0,2023-10-04,False,True,False,False,False
1328,35.0,59589.01,20.2,30.5,567.0,2020-08-02,False,True,False,False,False
1329,35.0,35935.884999999995,27.8,6.0,531.0,2024-10-22,False,False,False,False,True
1330,35.0,39691.94,26.9,47.8,761.0,2020-11-25,False,False,True,False,False
1331,53.0,104251.1,21.1,52.5,604.0,2021-11-06,False,False,False,False,True
1332,35.0,35935.884999999995,15.4,83.4,549.0,2022-04-23,False,False,False,False,True
1333,35.0,35935.884999999995,37.5,223.7,628.0,2023-11-21,True,False,False,False,False
1334,52.0,28829.08,29.1,58.0,650.0,2022-10-11,True,False,False,False,False
1335,35.0,35935.884999999995,16.7,7.1,680.0,2021-08-13,False,False,False,False,True
1336,30.0,38842.7,18.2,5.6,676.0,2023-09-18,False,False,False,True,False
1337,27.0,63115.95,33.6,90.2,591.0,2022-03-31,False,False,False,True,False
1338,31.0,35935.884999999995,32.3,63.0,650.0,2024-07-24,False,False,False,True,False
1339,35.0,35935.884999999995,26.2,10.6,787.0,2024-04-06,False,False,False,False,True
1340,37.0,35935.884999999995,35.2,17.5,566.0,2023-01-31,False,False,False,False,False
1341,35.0,17314.3,47.3,83.2,688.0,2020-03-16,False,False,False,True,False
1342,35.0,35935.884999999995,15.3,50.1,566.0,2022-07-20,True,False,False,False,False
1343,35.0,35935.884999999995,7.4,52.8,617.0,2020-06-29,False,True,False,False,False
1344,49.0,31822.71,26.9,14.1,741.0,2021-10-06,False,True,False,False,False
1345,46.0,35935.884999999995,17.8,59.5,648.0,2021-05-31,False,False,False,False,True
1346,35.0,35935.884999999995,35.7,88.3,818.0,2021-10-24,False,True,False,False,False
1347,18.0,35935.884999999995,38.8,129.9,547.0,2020-08-25,False,False,False,False,True
1348,35.0,35935.884999999995,30.9,80.1,489.0,2024-05-01,False,True,False,False,False
1349,18.0,35935.884999999995,17.1,51.5,648.0,2022-04-07,False,False,True,False,False
1350,32.0,35935.884999999995,3.0,67.1,616.0,2024-11-06,False,False,True,False,False
1351,35.0,35935.884999999995,10.4,39.8,601.0,2022-11-19,False,False,True,False,False
1352,35.0,35935.884999999995,12.8,15.4,701.0,2024-08-16,False,False,True,False,False
1353,41.0,12295.59,26.9,128.3,576.0,2020-01-03,False,False,False,True,False
1354,35.0,65354.49,52.4,45.6,696.0,2023-09-08,True,False,False,False,False
1355,35.0,6893.29,13.2,54.1,716.0,2024-11-15,False,False,True,False,False
1356,18.0,30084.97,26.9,277.0,540.0,2023-01-16,False,False,False,True,False
1357,35.0,35935.884999999995,21.3,252.0,732.0,2022-08-04,False,False,False,False,True
1358,35.0,35935.884999999995,14.6,53.0,712.0,2022-04-26,False,True,False,False,False
1359,35.0,35935.884999999995,39.6,2.1,774.0,2020-04-21,False,True,False,False,False
1360,35.0,35935.884999999995,46.0,30.3,650.0,2021-01-19,False,False,False,True,False
1361,34.0,74509.93,30.3,166.2,583.0,2022-11-27,False,True,False,False,False
1362,41.0,89305.77,37.3,20.4,750.0,2022-01-10,False,False,True,False,False
1363,36.0,35935.884999999995,29.7,433.2,654.0,2023-06-29,False,True,False,False,False
1364,35.0,35935.884999999995,25.3,5.3,796.0,2024-03-29,False,False,True,False,False
1365,49.0,35935.884999999995,49.3,50.4,648.0,2022-10-17,False,False,True,False,False
1366,33.0,35935.884999999995,11.4,43.5,648.0,2023-07-04,False,True,False,False,False
1367,35.0,35935.884999999995,12.1,17.7,579.0,2022-06-24,False,False,False,False,False
1368,23.0,5760.75,2.9,178.1,642.0,2024-04-05,False,False,False,False,True
1369,35.0,35935.884999999995,33.2,57.9,648.0,2020-04-15,False,False,False,True,False
1370,35.0,35935.884999999995,37.1,15.7,529.0,2021-02-20,True,False,False,False,False
1371,35.0,35935.884999999995,27.3,29.1,618.0,2021-06-30,True,False,False,False,False
1372,35.0,31248.06,32.1,76.6,521.0,2023-01-29,False,False,True,False,False
1373,18.0,35935.884999999995,15.0,21.2,567.0,2020-09-25,False,False,True,False,False
1374,18.0,35935.884999999995,20.0,127.0,601.0,2021-08-12,False,False,False,True,False
1375,52.0,35935.884999999995,22.2,10.9,628.0,2022-06-16,False,False,False,True,False
1376,32.0,87446.98,12.1,18.4,678.0,2024-12-08,False,False,True,False,False
1377,26.0,48345.53,12.5,9.4,706.0,2023-12-01,False,False,False,False,True
1378,35.0,38238.75,29.7,6.6,761.0,2022-09-19,False,False,False,False,True
1379,35.0,35935.884999999995,14.0,21.4,778.0,2020-09-05,True,False,False,False,False
1380,56.0,35935.884999999995,35.4,426.3,745.0,2020-02-29,False,False,False,False,True
1381,35.0,35935.884999999995,49.4,5.9,620.0,2023-07-14,False,True,False,False,False
1382,35.0,11490.44,21.7,14.4,669.0,2023-05-31,False,False,True,False,False
1383,60.0,35935.884999999995,27.0,19.0,605.0,2024-06-24,False,False,False,True,False
1384,35.0,35935.884999999995,8.0,57.9,670.0,2021-05-05,False,False,True,False,False
1385,43.0,35935.884999999995,11.2,82.1,648.0,2023-12-24,False,True,False,False,False
1386,38.0,35935.884999999995,8.8,83.6,559.0,2020-11-20,False,False,False,False,True
1387,35.0,35613.54,29.3,0.5,766.0,2021-09-28,False,False,True,False,False
1388,53.0,35935.884999999995,37.9,63.3,787.0,2023-02-02,False,True,False,False,False
1389,35.0,35935.884999999995,14.5,59.8,589.0,2020-01-29,False,False,False,False,True
1390,35.0,66434.18,44.6,43.7,692.0,2023-02-05,True,False,False,False,False
1391,40.0,7681.06,49.6,28.6,593.0,2022-04-15,True,False,False,False,False
1392,26.0,35935.884999999995,23.9,95.8,644.0,2020-07-09,True,False,False,False,False
1393,35.0,35935.884999999995,29.0,25.3,607.0,2021-04-05,False,True,False,False,False
1394,35.0,35935.884999999995,25.0,15.7,600.0,2024-09-19,False,True,False,False,False
1395,30.0,35935.884999999995,26.9,22.3,665.0,2020-08-20,False,False,False,True,False
1396,37.0,69384.01,3.9,34.8,505.0,2022-08-03,False,False,False,True,False
1397,18.0,35935.884999999995,23.6,14.5,608.0,2020-08-28,False,False,False,False,False
1398,23.0,35935.884999999995,1.9,56.1,850.0,2023-08-19,False,False,True,False,False
1399,49.0,35935.884999999995,43.1,129.4,527.0,2024-08-31,False,False,False,False,True
1400,27.0,11532.86,26.9,54.3,620.0,2020-11-11,False,False,False,True,False
1401,35.0,35935.884999999995,21.8,35.5,673.0,2022-10-17,False,False,False,False,True
1402,35.0,35935.884999999995,53.0,95.6,636.0,2024-01-07,False,False,True,False,False
1403,49.0,35935.884999999995,26.9,82.7,589.0,2021-08-20,True,False,False,False,False
1404,35.0,54361.78,20.5,27.4,727.0,2022-11-08,False,False,False,False,True
1405,46.0,35935.884999999995,39.3,55.6,662.0,2023-12-15,True,False,False,False,False
1406,25.0,35935.884999999995,50.9,78.5,600.0,2021-07-13,False,False,False,False,True
1407,18.0,35935.884999999995,17.5,16.9,719.0,2022-04-30,False,False,True,False,False
1408,35.0,35935.884999999995,8.1,27.4,608.0,2024-09-05,False,False,False,True,False
1409,31.0,35935.884999999995,29.3,6.7,580.0,2022-09-15,False,True,False,False,False
1410,35.0,35935.884999999995,30.6,263.8,697.0,2022-08-25,True,False,False,False,False
1411,35.0,35935.884999999995,30.3,5.4,545.0,2021-05-14,False,False,False,True,False
1412,35.0,35935.884999999995,18.4,11.1,791.0,2022-07-24,False,False,False,False,True
1413,40.0,8578.37,20.6,39.2,771.0,2023-02-02,False,False,False,True,False
1414,35.0,35935.884999999995,5.0,120.3,648.0,2020-10-23,False,True,False,False,False
1415,35.0,35935.884999999995,27.3,26.4,648.0,2022-02-24,True,False,False,False,False
1416,35.0,35935.884999999995,53.8,87.8,565.0,2021-01-25,True,False,False,False,False
1417,35.0,35935.884999999995,36.4,67.6,444.0,2023-05-12,False,False,False,True,False
1418,35.0,35935.884999999995,7.1,61.1,779.0,2022-11-06,False,False,True,False,False
1419,35.0,53806.87,15.5,111.9,572.0,2024-03-08,False,False,False,False,True
1420,35.0,35935.884999999995,18.0,0.9,678.0,2024-12-05,False,False,False,True,False
1421,41.0,35935.884999999995,43.7,158.8,666.0,2020-10-06,False,False,True,False,False
1422,35.0,35935.884999999995,62.6,106.0,516.0,2024-11-04,True,False,False,False,False
1423,35.0,35935.884999999995,10.9,166.7,602.0,2020-05-22,False,False,False,False,True
1424,24.0,35935.884999999995,34.7,94.7,648.0,2021-07-19,True,False,False,False,False
1425,35.0,35935.884999999995,38.5,126.5,713.0,2024-05-01,False,True,False,False,False
1426,35.0,54597.94,26.9,13.6,717.0,2024-06-05,False,False,True,False,False
1427,59.0,35935.884999999995,14.9,23.1,630.0,2024-10-15,False,True,False,False,False
1428,21.0,35935.884999999995,50.0,22.7,583.0,2022-04-29,False,True,False,False,False
1429,32.0,35935.884999999995,3.0,6.9,665.0,2021-11-27,False,True,False,False,False
1430,35.0,35935.884999999995,10.3,78.5,739.0,2024-06-01,False,False,True,False,False
1431,35.0,35935.884999999995,61.4,8.8,531.0,2022-11-05,False,False,False,False,True
1432,44.0,4471.56,31.5,3.2,819.0,2021-07-01,True,False,False,False,False
1433,45.0,35935.884999999995,26.9,89.6,630.0,2024-08-07,False,False,False,False,True
1434,28.0,35935.884999999995,19.2,141.0,640.0,2020-01-06,False,False,False,False,True
1435,35.0,35935.884999999995,36.8,86.7,778.0,2021-08-02,False,False,False,False,True
1436,38.0,35935.884999999995,48.7,104.7,646.0,2024-01-26,True,False,False,False,False
1437,35.0,12378.69,47.7,54.3,642.0,2021-09-03,True,False,False,False,False
1438,54.0,35935.884999999995,9.0,131.2,577.0,2024-09-11,False,False,True,False,False
1439,35.0,35935.884999999995,25.6,41.2,604.0,2023-04-17,False,False,False,True,False
1440,43.0,35935.884999999995,16.1,267.0,594.0,2023-04-02,True,False,False,False,False
1441,42.0,7944.73,14.4,6.5,509.0,2023-09-13,True,False,False,False,False
1442,35.0,35935.884999999995,25.1,99.4,484.0,2022-09-29,False,False,False,True,False
1443,37.0,35935.884999999995,35.8,61.5,631.0,2024-11-07,True,False,False,False,False
1444,19.0,35935.884999999995,12.4,52.1,540.0,2020-10-31,False,False,False,False,True
1445,35.0,35935.884999999995,13.4,77.6,702.0,2022-07-03,True,False,False,False,False
1446,27.0,17704.57,22.9,110.1,632.0,2023-01-08,False,False,True,False,False
1447,28.0,35935.884999999995,51.4,119.2,522.0,2022-09-18,True,False,False,False,False
1448,35.0,35935.884999999995,30.4,11.6,772.0,2021-12-07,False,False,False,True,False
1449,49.0,5989.51,11.6,13.2,616.0,2021-11-11,False,False,False,False,True
1450,35.0,35935.884999999995,49.9,1.0,691.0,2023-02-04,False,False,False,True,False
1451,35.0,29194.17,23.4,8.5,782.0,2024-04-11,True,False,False,False,False
1452,35.0,78916.06,26.8,18.4,648.0,2023-01-17,False,False,False,False,False
1453,37.0,35935.884999999995,29.7,76.6,651.0,2022-02-11,False,False,True,False,False
1454,66.0,35935.884999999995,26.9,38.7,765.0,2022-07-21,False,False,False,False,True
1455,35.0,35935.884999999995,11.5,85.1,626.0,2021-10-21,True,False,False,False,False
1456,18.0,35935.884999999995,2.9,40.0,736.0,2024-11-15,False,False,True,False,False
1457,35.0,35935.884999999995,2.2,48.7,644.0,2021-01-21,False,False,True,False,False
1458,39.0,80561.73,37.3,7.1,664.0,2023-11-29,False,False,False,True,False
1459,35.0,20772.61,21.1,89.9,663.0,2021-05-04,False,False,False,False,True
1460,43.0,35935.884999999995,0.4,85.2,620.0,2023-03-17,False,True,False,False,False
1461,33.0,35935.884999999995,62.2,22.1,607.0,2022-02-23,False,False,True,False,False
1462,35.0,13153.3,37.7,23.9,598.0,2021-04-23,False,True,False,False,False
1463,35.0,31740.85,20.3,14.9,546.0,2024-10-19,False,False,False,True,False
1464,35.0,35935.884999999995,58.2,100.9,614.0,2024-05-07,False,False,True,False,False
1465,35.0,13818.9,36.4,82.5,629.0,2022-04-21,False,False,False,False,True
1466,35.0,35935.884999999995,24.1,56.4,683.0,2020-03-30,False,True,False,False,False
1467,35.0,18402.16,6.1,16.4,643.0,2021-10-13,False,False,False,False,True
1468,35.0,35935.884999999995,22.8,11.3,736.0,2024-03-05,False,True,False,False,False
1469,20.0,55522.66,24.8,3.1,733.0,2022-08-26,False,False,False,True,False
1470,35.0,35935.884999999995,16.5,2.8,758.0,2023-12-15,False,False,True,False,False
1471,49.0,35935.884999999995,28.8,12.4,634.0,2024-07-19,False,False,False,False,False
1472,35.0,35935.884999999995,42.0,6.4,648.0,2022-02-19,False,False,False,True,False
1473,33.0,35935.884999999995,22.7,48.7,541.0,2022-03-01,True,False,False,False,False
1474,35.0,35935.884999999995,6.4,26.6,755.0,2023-09-21,False,True,False,False,False
1475,35.0,35935.884999999995,12.8,35.3,558.0,2024-06-10,False,True,False,False,False
1476,42.0,35935.884999999995,64.4,54.1,578.0,2024-08-07,True,False,False,False,False
1477,35.0,35935.884999999995,4.9,64.6,668.0,2023-08-28,False,False,False,True,False
1478,40.0,35935.884999999995,27.7,62.7,625.0,2020-11-07,False,False,False,False,True
1479,35.0,29875.0,22.2,18.1,766.0,2022-10-11,False,False,False,False,True
1480,29.0,35935.884999999995,36.7,99.5,589.0,2020-03-16,False,False,False,True,False
1481,43.0,35935.884999999995,25.1,149.9,652.0,2020-09-15,False,False,False,False,True
1482,35.0,7171.41,22.5,22.8,502.0,2022-10-25,False,False,False,True,False
1483,55.0,35935.884999999995,46.0,1.0,648.0,2023-04-23,False,False,False,False,False
1484,30.0,35935.884999999995,36.0,137.6,516.0,2021-11-10,False,True,False,False,False
1485,35.0,63736.47,24.6,154.3,849.0,2024-11-16,True,False,False,False,False
1486,46.0,35935.884999999995,27.9,3.1,641.0,2020-07-24,False,False,False,True,False
1487,18.0,35935.884999999995,26.9,0.3,627.0,2024-11-25,False,False,False,False,True
1488,35.0,35935.884999999995,26.7,101.7,647.0,2024-09-26,False,False,False,True,False
1489,18.0,50101.91,47.7,21.5,564.0,2022-06-20,False,False,True,False,False
1490,35.0,35935.884999999995,48.5,147.6,703.0,2020-07-23,True,False,False,False,False
1491,35.0,35935.884999999995,13.0,14.7,617.0,2022-12-13,False,False,True,False,False
1492,65.0,35935.884999999995,12.7,118.5,625.0,2022-07-24,True,False,False,False,False
1493,28.0,35935.884999999995,32.7,4.3,753.0,2020-02-01,True,False,False,False,False
1494,35.0,35935.884999999995,50.1,18.1,648.0,2024-01-19,True,False,False,False,False
1495,53.0,35935.884999999995,16.3,217.0,634.0,2020-10-22,False,False,True,False,False
1496,59.0,49273.44,35.4,15.8,641.0,2022-04-19,True,False,False,False,False
1497,35.0,35935.884999999995,36.1,8.6,661.0,2024-11-18,False,False,False,False,False
1498,35.0,93480.86,2.7,116.7,606.0,2023-09-02,False,False,False,True,False
1499,35.0,35935.884999999995,38.4,7.5,624.0,2020-11-12,False,False,True,False,False
1500,42.0,35935.884999999995,16.9,6.2,798.0,2020-06-02,False,False,False,False,False
1501,35.0,35935.884999999995,27.2,23.4,648.0,2022-08-19,False,True,False,False,False
1502,35.0,13792.38,5.2,60.5,588.0,2024-05-19,False,False,True,False,False
1503,35.0,35935.884999999995,17.3,74.4,702.0,2021-06-26,True,False,False,False,False
1504,34.0,35935.884999999995,25.2,127.8,654.0,2021-11-24,True,False,False,False,False
1505,35.0,35935.884999999995,30.0,46.7,648.0,2023-06-30,True,False,False,False,False
1506,29.0,29541.86,19.8,30.0,634.0,2023-11-19,False,False,True,False,False
1507,35.0,100194.3,26.9,26.7,585.0,2022-03-25,True,False,False,False,False
1508,35.0,35935.884999999995,35.8,112.6,517.0,2023-08-23,False,False,False,True,False
1509,36.0,13649.03,29.3,77.2,742.0,2020-06-13,False,False,False,False,False
1510,35.0,35935.884999999995,10.5,141.5,705.0,2024-10-10,False,False,True,False,False
1511,21.0,35935.884999999995,8.7,199.5,679.0,2021-11-03,True,False,False,False,False
1512,32.0,73557.98,44.9,21.4,702.0,2024-10-11,False,False,False,True,False
1513,35.0,35935.884999999995,37.6,45.3,749.0,2023-10-13,False,False,True,False,False
1514,35.0,28429.68,33.2,60.0,515.0,2024-10-25,False,True,False,False,False
1515,34.0,35935.884999999995,26.3,10.7,657.0,2022-12-28,False,False,True,False,False
1516,33.0,35935.884999999995,17.8,3.3,505.0,2022-02-17,False,False,False,False,True
1517,53.0,35935.884999999995,15.1,121.4,618.0,2021-10-10,False,True,False,False,False
1518,42.0,35935.884999999995,36.3,46.0,676.0,2023-07-07,False,True,False,False,False
1519,22.0,4176.89,14.0,50.7,622.0,2024-01-11,False,False,True,False,False
1520,57.0,35935.884999999995,29.7,48.6,791.0,2024-12-22,False,False,False,False,True
1521,49.0,35935.884999999995,35.8,84.4,627.0,2024-04-04,False,True,False,False,False
1522,41.0,35935.884999999995,10.9,9.4,588.0,2022-09-26,True,False,False,False,False
1523,35.0,27040.86,22.5,57.1,653.0,2024-11-21,False,False,False,False,True
1524,23.0,69260.99,36.2,38.0,567.0,2023-01-13,False,False,False,False,True
1525,30.0,35935.884999999995,24.4,136.4,580.0,2020-03-14,False,False,True,False,False
1526,48.0,35935.884999999995,4.8,44.0,725.0,2023-06-18,False,False,True,False,False
1527,57.0,35935.884999999995,53.6,171.8,729.0,2020-05-20,False,False,True,False,False
1528,53.0,35935.884999999995,26.6,26.1,663.0,2021-04-25,False,False,False,False,True
1529,29.0,35935.884999999995,13.0,204.5,699.0,2023-07-16,False,False,False,True,False
1530,35.0,35935.884999999995,53.9,124.8,817.0,2023-11-02,False,False,True,False,False
1531,35.0,35935.884999999995,26.9,52.7,645.0,2021-08-11,False,False,False,True,False
1532,18.0,52471.94,35.6,26.2,581.0,2021-04-10,False,True,False,False,False
1533,35.0,35935.884999999995,29.4,28.3,693.0,2024-03-09,True,False,False,False,False
1534,33.0,35935.884999999995,16.9,88.9,717.0,2020-07-04,True,False,False,False,False
1535,29.0,35935.884999999995,8.9,52.1,725.0,2022-06-07,False,False,False,True,False
1536,18.0,35935.884999999995,45.3,30.8,742.0,2020-07-20,False,False,False,False,True
1537,35.0,35935.884999999995,21.6,60.6,730.0,2024-04-06,True,False,False,False,False
1538,28.0,35935.884999999995,42.3,79.3,692.0,2023-07-21,False,False,False,True,False
1539,35.0,35935.884999999995,3.3,1.4,701.0,2023-12-12,False,False,True,False,False
1540,35.0,16016.86,45.2,5.6,683.0,2024-11-22,False,False,False,True,False
