customer_id,age,annual_income,spending_score,days_since_last_purchase,credit_score,signup_date,region_Central,region_East,region_North,region_South,region_West
1342,35.0,39479.88,15.3,50.1,566.0,2022-07-20,True,False,False,False,False
1343,32.8,31030.280000000006,7.4,52.8,617.0,2020-06-29,False,True,False,False,False
1344,49.0,31822.71,28.259999999999998,14.1,741.0,2021-10-06,False,True,False,False,False
1345,46.0,42077.693999999996,17.8,59.5,607.8,2021-05-31,False,False,False,False,True
1346,32.2,71352.81600000002,35.7,88.3,818.0,2021-10-24,False,True,False,False,False
1347,18.0,56295.721999999994,38.8,129.9,547.0,2020-08-25,False,False,False,False,True
1348,36.0,28975.006,30.9,80.1,489.0,2024-05-01,False,True,False,False,False
1349,18.0,54661.030000000006,17.1,51.5,592.8,2022-04-07,False,False,True,False,False
1350,32.0,67112.578,3.0,67.1,616.0,2024-11-06,False,False,True,False,False
1351,29.0,42467.236,10.4,39.8,601.0,2022-11-19,False,False,True,False,False
1352,29.2,51431.50600000001,12.8,15.4,701.0,2024-08-16,False,False,True,False,False
1353,41.0,12295.59,22.059999999999995,128.3,576.0,2020-01-03,False,False,False,True,False
1354,31.6,65354.49,52.4,45.6,696.0,2023-09-08,True,False,False,False,False
1355,26.0,6893.29,13.2,54.1,716.0,2024-11-15,False,False,True,False,False
1356,18.0,30084.97,16.240000000000002,277.0,540.0,2023-01-16,False,False,False,True,False
1357,41.8,62285.11,21.3,252.0,732.0,2022-08-04,False,False,False,False,True
1358,24.4,33220.956,14.6,53.0,712.0,2022-04-26,False,True,False,False,False
1359,42.2,30603.74,39.6,2.1,774.0,2020-04-21,False,True,False,False,False
1360,30.4,60239.742000000006,46.0,30.3,650.0,2021-01-19,False,False,False,True,False
1361,34.0,74509.93,30.3,166.2,583.0,2022-11-27,False,True,False,False,False
1362,41.0,89305.77,37.3,20.4,750.0,2022-01-10,False,False,True,False,False
1363,36.0,33281.216,29.7,433.2,654.0,2023-06-29,False,True,False,False,False
1364,35.4,90289.588,25.3,5.3,796.0,2024-03-29,False,False,True,False,False
1365,49.0,38335.075999999994,49.3,50.4,697.2,2022-10-17,False,False,True,False,False
1366,33.0,39547.871999999996,11.4,43.5,648.0,2023-07-04,False,True,False,False,False
1367,36.2,48712.536,12.1,17.7,579.0,2022-06-24,False,False,False,False,False
1368,23.0,5760.75,2.9,178.1,642.0,2024-04-05,False,False,False,False,True
1369,22.8,39447.148,33.2,57.9,613.8,2020-04-15,False,False,False,True,False
1370,31.6,25931.124,37.1,15.7,529.0,2021-02-20,True,False,False,False,False
1371,35.6,34727.99999999999,27.3,29.1,618.0,2021-06-30,True,False,False,False,False
1372,26.4,31248.06,32.1,76.6,521.0,2023-01-29,False,False,True,False,False
1373,18.0,49232.082,15.0,21.2,567.0,2020-09-25,False,False,True,False,False
1374,18.0,74538.18999999999,20.0,127.0,601.0,2021-08-12,False,False,False,True,False
1375,52.0,30843.192,22.2,10.9,628.0,2022-06-16,False,False,False,True,False
1376,32.0,87446.98,12.1,18.4,678.0,2024-12-08,False,False,True,False,False
1377,26.0,48345.53,12.5,9.4,706.0,2023-12-01,False,False,False,False,True
1378,37.0,38238.75,29.7,6.6,761.0,2022-09-19,False,False,False,False,True
1379,41.2,33837.858,14.0,21.4,778.0,2020-09-05,True,False,False,False,False
1380,56.0,23639.718,35.4,426.3,745.0,2020-02-29,False,False,False,False,True
1381,30.8,51193.198,49.4,5.9,620.0,2023-07-14,False,True,False,False,False
1382,31.4,11490.44,21.7,14.4,669.0,2023-05-31,False,False,True,False,False
1383,60.0,64119.306000000004,27.0,19.0,605.0,2024-06-24,False,False,False,True,False
1384,38.6,41887.368,8.0,57.9,670.0,2021-05-05,False,False,True,False,False
1385,43.0,21827.036,11.2,82.1,641.6,2023-12-24,False,True,False,False,False
1386,38.0,81511.214,8.8,83.6,559.0,2020-11-20,False,False,False,False,True
1387,32.4,35613.54,29.3,0.5,766.0,2021-09-28,False,False,True,False,False
1388,53.0,54165.746,37.9,63.3,787.0,2023-02-02,False,True,False,False,False
1389,37.2,37731.426,14.5,59.8,589.0,2020-01-29,False,False,False,False,True
1390,38.8,66434.18,44.6,43.7,692.0,2023-02-05,True,False,False,False,False
1391,40.0,7681.06,49.6,28.6,593.0,2022-04-15,True,False,False,False,False
1392,26.0,54130.340000000004,23.9,95.8,644.0,2020-07-09,True,False,False,False,False
1393,37.4,44038.6,29.0,25.3,607.0,2021-04-05,False,True,False,False,False
1394,36.2,27615.506,25.0,15.7,600.0,2024-09-19,False,True,False,False,False
1395,30.0,26604.206,23.619999999999997,22.3,665.0,2020-08-20,False,False,False,True,False
1396,37.0,69384.01,3.9,34.8,505.0,2022-08-03,False,False,False,True,False
1397,18.0,36464.333999999995,23.6,14.5,608.0,2020-08-28,False,False,False,False,False
1398,23.0,64268.369999999995,1.9,56.1,850.0,2023-08-19,False,False,True,False,False
1399,49.0,39679.912,43.1,129.4,527.0,2024-08-31,False,False,False,False,True
1400,27.0,11532.86,40.2,54.3,620.0,2020-11-11,False,False,False,True,False
1401,30.2,45150.364,21.8,35.5,673.0,2022-10-17,False,False,False,False,True
1402,36.0,18451.698,53.0,95.6,636.0,2024-01-07,False,False,True,False,False
1403,49.0,62005.964,27.939999999999998,82.7,589.0,2021-08-20,True,False,False,False,False
1404,37.6,54361.78,20.5,27.4,727.0,2022-11-08,False,False,False,False,True
1405,46.0,42989.316000000006,39.3,55.6,662.0,2023-12-15,True,False,False,False,False
1406,25.0,36362.386,50.9,78.5,600.0,2021-07-13,False,False,False,False,True
1407,18.0,48547.742,17.5,16.9,719.0,2022-04-30,False,False,True,False,False
1408,40.4,40523.23,8.1,27.4,608.0,2024-09-05,False,False,False,True,False
1409,31.0,73564.712,29.3,6.7,580.0,2022-09-15,False,True,False,False,False
1410,40.2,46699.914000000004,30.6,263.8,697.0,2022-08-25,True,False,False,False,False
1411,31.0,73711.95599999999,30.3,5.4,545.0,2021-05-14,False,False,False,True,False
1412,47.4,89482.8,18.4,11.1,791.0,2022-07-24,False,False,False,False,True
1413,40.0,8578.37,20.6,39.2,771.0,2023-02-02,False,False,False,True,False
1414,31.6,55296.55399999999,5.0,120.3,721.0,2020-10-23,False,True,False,False,False
1415,40.6,43003.128000000004,27.3,26.4,656.8,2022-02-24,True,False,False,False,False
1416,39.0,22618.036,53.8,87.8,565.0,2021-01-25,True,False,False,False,False
1417,35.0,50128.128000000004,36.4,67.6,444.0,2023-05-12,False,False,False,True,False
1418,37.2,38274.326,7.1,61.1,779.0,2022-11-06,False,False,True,False,False
1419,38.0,53806.87,15.5,111.9,572.0,2024-03-08,False,False,False,False,True
1420,33.2,41253.186,18.0,0.9,678.0,2024-12-05,False,False,False,True,False
1421,41.0,49323.554,43.7,158.8,666.0,2020-10-06,False,False,True,False,False
1422,37.0,44321.920000000006,62.6,106.0,516.0,2024-11-04,True,False,False,False,False
1423,33.0,52347.204000000005,10.9,166.7,602.0,2020-05-22,False,False,False,False,True
1424,24.0,30697.452,34.7,94.7,674.4,2021-07-19,True,False,False,False,False
1425,42.4,28005.364,38.5,126.5,713.0,2024-05-01,False,True,False,False,False
1426,32.0,54597.94,26.82,13.6,717.0,2024-06-05,False,False,True,False,False
1427,59.0,45900.29,14.9,23.1,630.0,2024-10-15,False,True,False,False,False
1428,21.0,61083.274,50.0,22.7,583.0,2022-04-29,False,True,False,False,False
1429,32.0,96261.804,3.0,6.9,665.0,2021-11-27,False,True,False,False,False
1430,34.0,75231.586,10.3,78.5,739.0,2024-06-01,False,False,True,False,False
1431,31.6,361953.83,61.4,8.8,531.0,2022-11-05,False,False,False,False,True
1432,44.0,4471.56,31.5,3.2,819.0,2021-07-01,True,False,False,False,False
1433,45.0,99715.824,19.080000000000002,89.6,630.0,2024-08-07,False,False,False,False,True
1434,28.0,28081.345999999998,19.2,141.0,640.0,2020-01-06,False,False,False,False,True
1435,33.4,24569.700000000004,36.8,86.7,778.0,2021-08-02,False,False,False,False,True
1436,38.0,54955.402,48.7,104.7,646.0,2024-01-26,True,False,False,False,False
1437,33.8,12378.69,47.7,54.3,642.0,2021-09-03,True,False,False,False,False
1438,54.0,39990.03,9.0,131.2,577.0,2024-09-11,False,False,True,False,False
1439,31.4,59606.136,25.6,41.2,604.0,2023-04-17,False,False,False,True,False
1440,43.0,61672.708000000006,16.1,267.0,594.0,2023-04-02,True,False,False,False,False
1441,42.0,7944.73,14.4,6.5,509.0,2023-09-13,True,False,False,False,False
1442,35.8,107975.75200000001,25.1,99.4,484.0,2022-09-29,False,False,False,True,False
1443,37.0,20222.912,35.8,61.5,631.0,2024-11-07,True,False,False,False,False
1444,19.0,37417.297999999995,12.4,52.1,540.0,2020-10-31,False,False,False,False,True
1445,33.0,70865.284,13.4,77.6,702.0,2022-07-03,True,False,False,False,False
1446,27.0,17704.57,22.9,110.1,632.0,2023-01-08,False,False,True,False,False
1447,28.0,54851.788,51.4,119.2,522.0,2022-09-18,True,False,False,False,False
1448,34.2,60320.86999999998,30.4,11.6,772.0,2021-12-07,False,False,False,True,False
1449,49.0,5989.51,11.6,13.2,616.0,2021-11-11,False,False,False,False,True
1450,38.0,43275.016,49.9,1.0,691.0,2023-02-04,False,False,False,True,False
1451,41.4,29194.17,23.4,8.5,782.0,2024-04-11,True,False,False,False,False
1452,38.4,78916.06,26.8,18.4,613.8,2023-01-17,False,False,False,False,False
1453,37.0,48032.768,29.7,76.6,651.0,2022-02-11,False,False,True,False,False
1454,66.0,60682.64399999999,24.999999999999996,38.7,765.0,2022-07-21,False,False,False,False,True
1455,35.4,89113.546,11.5,85.1,626.0,2021-10-21,True,False,False,False,False
1456,18.0,33658.028000000006,2.9,40.0,736.0,2024-11-15,False,False,True,False,False
1457,30.8,43285.206,2.2,48.7,644.0,2021-01-21,False,False,True,False,False
1458,39.0,80561.73,37.3,7.1,664.0,2023-11-29,False,False,False,True,False
1459,45.8,20772.61,21.1,89.9,663.0,2021-05-04,False,False,False,False,True
1460,43.0,78737.628,0.4,85.2,620.0,2023-03-17,False,True,False,False,False
1461,33.0,67683.8,62.2,22.1,607.0,2022-02-23,False,False,True,False,False
1462,39.8,13153.3,37.7,23.9,598.0,2021-04-23,False,True,False,False,False
1463,35.8,31740.85,20.3,14.9,546.0,2024-10-19,False,False,False,True,False
1464,32.2,40410.46200000001,58.2,100.9,614.0,2024-05-07,False,False,True,False,False
1465,38.6,13818.9,36.4,82.5,629.0,2022-04-21,False,False,False,False,True
1466,31.8,40709.757999999994,24.1,56.4,683.0,2020-03-30,False,True,False,False,False
1467,30.8,18402.16,6.1,16.4,643.0,2021-10-13,False,False,False,False,True
1468,36.4,30916.327999999998,22.8,11.3,736.0,2024-03-05,False,True,False,False,False
1469,20.0,55522.66,24.8,3.1,733.0,2022-08-26,False,False,False,True,False
1470,33.4,87437.318,16.5,2.8,758.0,2023-12-15,False,False,True,False,False
1471,49.0,60035.678,28.8,12.4,634.0,2024-07-19,False,False,False,False,False
1472,33.6,48629.878000000004,42.0,6.4,626.6,2022-02-19,False,False,False,True,False
1473,33.0,30271.494,22.7,48.7,541.0,2022-03-01,True,False,False,False,False
1474,35.0,47116.316000000006,6.4,26.6,755.0,2023-09-21,False,True,False,False,False
1475,34.2,32694.311999999994,12.8,35.3,558.0,2024-06-10,False,True,False,False,False
1476,42.0,34312.786,64.4,54.1,578.0,2024-08-07,True,False,False,False,False
1477,40.6,70676.21,4.9,64.6,668.0,2023-08-28,False,False,False,True,False
1478,40.0,91408.194,27.7,62.7,625.0,2020-11-07,False,False,False,False,True
1479,36.2,29875.0,22.2,18.1,766.0,2022-10-11,False,False,False,False,True
1480,29.0,44842.224,36.7,99.5,589.0,2020-03-16,False,False,False,True,False
1481,43.0,40236.284,25.1,149.9,652.0,2020-09-15,False,False,False,False,True
1482,36.4,7171.41,22.5,22.8,502.0,2022-10-25,False,False,False,True,False
1483,55.0,80900.45800000001,46.0,1.0,617.0,2023-04-23,False,False,False,False,False
1484,30.0,48138.62000000001,36.0,137.6,516.0,2021-11-10,False,True,False,False,False
1485,34.6,63736.47,24.6,154.3,849.0,2024-11-16,True,False,False,False,False
1486,46.0,78596.512,27.9,3.1,641.0,2020-07-24,False,False,False,True,False
1487,18.0,58687.558,28.419999999999998,0.3,627.0,2024-11-25,False,False,False,False,True
1488,34.8,156937.42599999998,26.7,101.7,647.0,2024-09-26,False,False,False,True,False
1489,18.0,50101.91,47.7,21.5,564.0,2022-06-20,False,False,True,False,False
1490,27.8,85048.312,48.5,147.6,703.0,2020-07-23,True,False,False,False,False
1491,32.0,42193.994,13.0,14.7,617.0,2022-12-13,False,False,True,False,False
1492,65.0,56692.056,12.7,118.5,625.0,2022-07-24,True,False,False,False,False
1493,28.0,79111.916,32.7,4.3,753.0,2020-02-01,True,False,False,False,False
1494,35.4,27014.640000000003,50.1,18.1,592.8,2024-01-19,True,False,False,False,False
1495,53.0,45828.78,16.3,217.0,634.0,2020-10-22,False,False,True,False,False
1496,59.0,49273.44,35.4,15.8,641.0,2022-04-19,True,False,False,False,False
1497,34.6,75043.996,36.1,8.6,661.0,2024-11-18,False,False,False,False,False
1498,33.2,93480.86,2.7,116.7,606.0,2023-09-02,False,False,False,True,False
1499,38.2,54773.327999999994,38.4,7.5,624.0,2020-11-12,False,False,True,False,False
1500,42.0,80644.508,16.9,6.2,798.0,2020-06-02,False,False,False,False,False
1501,34.2,29763.665999999997,27.2,23.4,663.2,2022-08-19,False,True,False,False,False
1502,31.8,13792.38,5.2,60.5,588.0,2024-05-19,False,False,True,False,False
1503,32.4,72068.674,17.3,74.4,702.0,2021-06-26,True,False,False,False,False
1504,34.0,36733.7,25.2,127.8,654.0,2021-11-24,True,False,False,False,False
1505,20.8,80695.82800000001,30.0,46.7,601.8,2023-06-30,True,False,False,False,False
1506,29.0,29541.86,19.8,30.0,634.0,2023-11-19,False,False,True,False,False
1507,40.8,100194.3,24.740000000000002,26.7,585.0,2022-03-25,True,False,False,False,False
1508,43.6,63913.795999999995,35.8,112.6,517.0,2023-08-23,False,False,False,True,False
1509,36.0,13649.03,29.3,77.2,742.0,2020-06-13,False,False,False,False,False
1510,31.2,29736.156,10.5,141.5,705.0,2024-10-10,False,False,True,False,False
1511,21.0,40970.062,8.7,199.5,679.0,2021-11-03,True,False,False,False,False
1512,32.0,73557.98,44.9,21.4,702.0,2024-10-11,False,False,False,True,False
1513,43.6,46879.265999999996,37.6,45.3,749.0,2023-10-13,False,False,True,False,False
1514,27.4,28429.68,33.2,60.0,515.0,2024-10-25,False,True,False,False,False
1515,34.0,78019.448,26.3,10.7,657.0,2022-12-28,False,False,True,False,False
1516,33.0,88499.33599999998,17.8,3.3,505.0,2022-02-17,False,False,False,False,True
1517,53.0,60893.594000000005,15.1,121.4,618.0,2021-10-10,False,True,False,False,False
1518,42.0,90239.448,36.3,46.0,676.0,2023-07-07,False,True,False,False,False
1519,22.0,4176.89,14.0,50.7,622.0,2024-01-11,False,False,True,False,False
1520,57.0,40801.822,29.7,48.6,791.0,2024-12-22,False,False,False,False,True
1521,49.0,24450.284000000003,35.8,84.4,627.0,2024-04-04,False,True,False,False,False
1522,41.0,43553.598,10.9,9.4,588.0,2022-09-26,True,False,False,False,False
1523,30.8,27040.86,22.5,57.1,653.0,2024-11-21,False,False,False,False,True
1524,23.0,69260.99,36.2,38.0,567.0,2023-01-13,False,False,False,False,True
1525,30.0,38199.05999999999,24.4,136.4,580.0,2020-03-14,False,False,True,False,False
1526,48.0,40629.334,4.8,44.0,725.0,2023-06-18,False,False,True,False,False
1527,57.0,47753.466,53.6,171.8,729.0,2020-05-20,False,False,True,False,False
1528,53.0,50483.128000000004,26.6,26.1,663.0,2021-04-25,False,False,False,False,True
1529,29.0,48619.946,13.0,204.5,699.0,2023-07-16,False,False,False,True,False
1530,34.0,54265.909999999996,53.9,124.8,817.0,2023-11-02,False,False,True,False,False
1531,25.4,63228.852,37.38,52.7,645.0,2021-08-11,False,False,False,True,False
1532,18.0,52471.94,35.6,26.2,581.0,2021-04-10,False,True,False,False,False
1533,37.8,33203.702000000005,29.4,28.3,693.0,2024-03-09,True,False,False,False,False
1534,33.0,56234.46799999999,16.9,88.9,717.0,2020-07-04,True,False,False,False,False
1535,29.0,26920.362,8.9,52.1,725.0,2022-06-07,False,False,False,True,False
1536,18.0,51318.574,45.3,30.8,742.0,2020-07-20,False,False,False,False,True
1537,36.4,92016.796,21.6,60.6,730.0,2024-04-06,True,False,False,False,False
1538,28.0,21283.424000000003,42.3,79.3,692.0,2023-07-21,False,False,False,True,False
1539,30.4,45160.530000000006,3.3,1.4,701.0,2023-12-12,False,False,True,False,False
1540,34.8,16016.86,45.2,5.6,683.0,2024-11-22,False,False,False,True,False
1541,34.2,38720.488,48.2,6.0,523.0,2020-07-24,False,True,False,False,False
1542,56.0,64946.77999999999,34.3,15.8,513.0,2022-06-27,False,False,False,True,False
1543,28.4,90446.17199999999,20.88,33.4,692.8,2020-12-06,False,False,True,False,False
1544,29.0,48315.25800000001,21.9,97.7,716.0,2023-11-22,False,False,False,True,False
1545,41.4,44038.59999999999,29.7,25.9,615.0,2021-09-05,False,False,False,False,False
1546,40.0,50469.634,25.1,1.1,661.0,2020-02-29,False,False,True,False,False
1547,23.0,104658.56999999999,18.6,39.6,775.0,2020-04-04,False,True,False,False,False
1548,38.0,17474.714,47.7,341.5,737.0,2021-10-26,False,True,False,False,False
1549,34.4,39220.308,24.66,25.8,476.0,2024-06-18,True,False,False,False,False
1550,38.0,38380.009999999995,49.2,195.0,708.0,2020-04-24,False,False,True,False,False
1551,33.0,85639.024,19.1,6.4,654.0,2021-08-23,False,False,True,False,False
1552,32.0,257492.9,30.2,11.4,598.0,2022-01-04,False,False,True,False,False
1553,38.6,26732.164,43.5,77.3,624.0,2022-02-06,True,False,False,False,False
1554,25.0,19970.98,13.1,41.7,625.0,2022-06-01,False,False,False,False,False
1555,38.2,99783.09599999999,15.6,86.9,545.0,2020-10-25,False,True,False,False,False
1556,39.0,11821.88,20.759999999999998,119.5,670.0,2021-05-15,False,True,False,False,False
1557,45.0,46804.651999999995,28.7,17.3,824.0,2022-12-23,False,False,True,False,False
1558,39.6,63246.382000000005,60.1,68.9,731.0,2022-04-23,True,False,False,False,False
1559,29.6,59485.062,31.300000000000004,56.1,488.0,2023-03-05,False,False,True,False,False
1560,37.2,111480.78,18.2,118.6,651.2,2023-10-28,False,True,False,False,False
1561,33.8,28500.92,24.7,33.7,673.0,2024-06-11,False,False,False,False,False
1562,26.0,76670.192,36.7,3.2,570.0,2021-01-03,False,False,False,True,False
1563,18.0,38366.08400000001,25.820000000000004,51.2,553.0,2020-12-14,False,True,False,False,False
1564,45.0,69206.466,21.800000000000004,191.5,722.0,2020-12-24,False,False,False,True,False
1565,43.6,93178.486,24.4,0.9,658.0,2020-06-10,False,False,False,False,True
1566,34.2,63945.41,13.0,16.5,612.0,2023-06-02,False,False,False,True,False
1567,37.4,37387.666,43.3,22.8,698.0,2024-11-18,True,False,False,False,False
1568,35.2,21076.537999999997,61.6,87.1,819.0,2022-02-22,False,False,False,True,False
1569,31.6,43248.21,27.8,23.4,643.8,2023-06-23,False,False,False,False,True
1570,33.0,74352.00200000001,8.4,16.4,673.0,2023-10-31,False,True,False,False,False
1571,44.0,33112.024,12.1,62.7,648.0,2021-05-08,False,False,False,False,True
1572,36.8,131461.294,19.3,2.9,619.0,2022-10-16,True,False,False,False,False
1573,38.0,52080.722,50.9,11.2,716.0,2023-04-09,False,False,False,True,False
1574,18.0,14499.634000000002,12.2,31.5,635.0,2020-10-20,False,False,False,True,False
1575,30.8,72121.78199999999,10.0,26.4,690.0,2021-04-20,True,False,False,False,False
1576,39.0,50758.060000000005,4.6,25.6,558.6,2022-08-02,False,False,True,False,False
1577,36.0,70207.204,29.9,6.9,710.0,2023-07-30,True,False,False,False,False
1578,48.0,101677.07200000001,8.2,26.9,548.0,2021-06-04,True,False,False,False,False
1579,41.8,61253.312,9.8,96.0,543.0,2022-07-30,False,False,False,False,True
1580,24.8,73556.23799999998,48.1,32.1,750.0,2021-06-06,False,False,False,False,True
1581,24.4,49209.494,30.5,52.9,641.0,2023-09-27,True,False,False,False,False
1582,48.0,44180.15,33.2,10.7,671.0,2020-01-20,False,True,False,False,False
1583,29.8,36379.332,14.4,4.3,587.0,2024-07-05,False,False,False,False,False
1584,35.0,10564.34,51.5,127.2,699.0,2022-08-10,False,False,False,False,False
1585,36.6,130006.84,44.1,24.2,801.0,2021-08-12,False,False,True,False,False
1586,43.0,39451.63,26.8,25.9,662.0,2023-10-19,False,False,False,True,False
1587,37.0,19531.148,12.1,126.1,683.2,2023-01-24,False,True,False,False,False
1588,33.8,18039.806,53.2,73.8,750.0,2020-11-19,True,False,False,False,False
1589,25.0,45861.24,26.3,84.7,784.0,2020-05-31,False,True,False,False,False
1590,36.0,115052.33600000001,27.8,68.7,596.0,2022-06-23,False,False,False,False,False
1591,22.0,80951.454,6.5,6.7,683.0,2021-12-08,False,False,True,False,False
1592,39.6,14154.54,59.6,190.2,752.0,2023-04-18,False,False,False,True,False
1593,38.6,117692.13,38.72,143.9,774.0,2021-09-04,False,False,False,True,False
1594,45.0,55163.88999999999,9.2,16.2,616.0,2023-08-01,True,False,False,False,False
1595,18.0,66412.61600000001,6.5,97.8,596.0,2022-05-18,False,False,False,True,False
1596,33.2,105085.84,45.1,31.6,730.2,2023-11-14,True,False,False,False,False
1597,42.0,56245.33,16.5,69.1,624.0,2021-05-27,True,False,False,False,False
1598,41.0,38211.506,2.6,10.9,628.0,2022-07-24,False,True,False,False,False
1599,35.0,37468.286,21.8,46.4,683.0,2024-09-27,False,False,True,False,False
1600,33.8,51087.736,74.8,8.1,607.0,2021-09-10,True,False,False,False,False
1601,40.2,100248.788,18.5,46.1,775.0,2021-02-11,False,False,False,False,True
1602,29.0,47205.477999999996,36.22,16.8,618.0,2022-02-26,False,True,False,False,False
1603,36.4,59533.178,58.1,36.1,602.0,2024-10-13,False,False,False,False,False
1604,25.0,50887.55,33.9,66.2,685.4,2022-09-16,True,False,False,False,False
1605,33.4,69717.60399999999,14.7,125.8,751.0,2020-08-06,False,True,False,False,False
1606,23.0,9308.35,36.2,10.8,547.0,2021-04-30,False,False,False,True,False
1607,40.0,45366.09799999999,21.5,134.2,687.0,2022-02-20,True,False,False,False,False
1608,54.0,57464.852,31.9,29.7,706.0,2023-03-17,False,False,True,False,False
1609,38.0,75156.162,12.9,111.4,417.0,2022-01-05,True,False,False,False,False
1610,31.0,89683.818,16.0,43.1,545.0,2023-03-23,False,True,False,False,False
1611,39.4,32111.818,37.4,118.9,620.0,2021-08-28,False,False,False,False,True
1612,18.0,78433.18,30.6,65.2,802.0,2023-12-03,False,True,False,False,False
1613,40.0,31646.360000000004,3.5,42.6,620.0,2021-08-27,False,True,False,False,False
1614,34.0,210515.98,41.6,22.5,610.0,2020-02-14,False,False,True,False,False
1615,32.0,67102.96,24.2,208.3,590.0,2024-08-26,False,False,False,True,False
1616,40.2,54116.87999999999,12.8,96.8,589.0,2023-09-10,False,False,True,False,False
1617,38.0,50382.082,48.8,28.8,599.0,2022-03-21,False,False,True,False,False
1618,43.6,321730.21,22.2,10.9,596.0,2021-07-16,True,False,False,False,False
1619,29.0,62653.524,23.7,90.7,593.0,2020-01-17,False,False,False,False,True
1620,38.2,44957.86600000001,40.3,276.0,593.0,2023-03-05,False,True,False,False,False
1621,36.0,5416.77,21.0,19.6,620.0,2024-11-06,False,False,True,False,False
1622,18.0,27606.227999999996,4.2,148.5,726.0,2023-11-05,False,False,True,False,False
1623,38.4,48645.54,12.1,8.0,560.0,2024-05-12,False,False,False,True,False
1624,26.0,46094.8,45.0,182.5,598.0,2024-03-05,False,False,False,True,False
1625,30.4,21512.15,25.880000000000003,82.1,608.0,2020-04-10,False,False,False,False,True
1626,47.0,7047.22,34.0,25.5,650.0,2023-05-26,False,True,False,False,False
1627,29.0,48963.33,31.2,21.8,589.0,2024-03-06,False,False,True,False,False
1628,50.0,104290.956,34.1,61.9,816.0,2022-10-14,True,False,False,False,False
1629,24.6,34843.564,24.9,54.0,697.0,2024-09-01,False,False,False,True,False
1630,45.0,31641.678000000004,12.0,150.8,728.0,2021-08-09,False,False,True,False,False
1631,40.0,41048.928,20.3,87.2,669.0,2024-05-07,True,False,False,False,False
1632,28.4,79370.37400000001,20.6,46.6,633.6,2024-06-24,False,False,True,False,False
1633,27.0,26510.45,52.7,157.5,559.0,2021-04-16,False,False,False,False,True
1634,47.0,53953.130000000005,40.7,53.9,605.0,2023-05-28,False,False,False,False,True
1635,30.0,19765.81,12.1,113.7,585.0,2024-06-30,True,False,False,False,False
1636,38.0,26505.58,39.1,110.3,636.0,2021-12-22,False,False,False,True,False
1637,23.0,49313.18,6.8,150.9,777.0,2021-03-24,False,False,False,False,True
1638,40.0,73711.95599999999,30.1,4.2,826.0,2023-07-27,False,False,False,False,False
1639,59.0,45111.964,28.3,52.6,726.0,2021-01-24,True,False,False,False,False
1640,22.0,286534.46,14.0,37.9,642.0,2023-06-25,True,False,False,False,False
1641,35.0,15074.63,6.6,40.5,740.0,2021-05-28,False,False,True,False,False
1642,51.0,152868.32,12.8,37.0,769.0,2023-10-20,True,False,False,False,False
1643,34.0,79940.75200000001,13.2,109.0,744.0,2024-03-27,False,False,True,False,False
1644,40.0,31340.119999999995,13.3,23.0,639.0,2024-01-16,False,False,False,True,False
1645,42.4,16603.25,37.9,37.3,641.0,2024-04-20,False,False,True,False,False
1646,40.0,53514.694,3.7,13.4,597.0,2023-09-12,False,False,False,True,False
1647,32.0,50613.71200000001,48.9,17.4,630.0,2023-10-26,False,False,False,False,True
1648,46.0,17166.69,11.9,64.8,586.0,2024-09-12,False,False,False,True,False
1649,30.0,62473.498,39.18,7.5,645.0,2020-10-07,False,True,False,False,False
1650,33.6,27736.844,37.3,12.5,648.0,2023-07-10,False,False,True,False,False
1651,43.0,44613.99,47.7,45.1,581.0,2020-07-17,False,False,False,False,True
1652,38.0,30603.74,39.3,2.7,850.0,2023-07-09,False,False,False,False,False
1653,37.0,19939.68,18.0,8.1,674.0,2023-08-16,True,False,False,False,False
1654,30.0,96441.524,14.4,119.4,753.0,2020-03-21,False,False,True,False,False
1655,39.0,23480.61,40.8,112.3,746.0,2021-09-24,False,False,False,True,False
1656,31.0,70947.064,43.7,25.6,638.8,2024-06-03,False,False,False,False,True
1657,37.0,37260.61399999999,27.7,25.7,577.0,2022-06-21,True,False,False,False,False
1658,34.4,52347.204,12.1,165.4,606.0,2020-03-09,False,False,True,False,False
1659,22.0,33221.25,30.3,1.6,505.0,2023-04-01,False,False,False,False,True
1660,48.0,46132.3,36.3,52.1,521.0,2022-01-17,True,False,False,False,False
1661,28.6,70723.01,10.6,54.6,569.0,2024-02-08,False,True,False,False,False
1662,32.2,21934.16,33.0,93.0,638.0,2020-09-26,True,False,False,False,False
1663,18.0,45375.464,17.0,181.9,642.0,2020-07-03,False,False,True,False,False
1664,37.6,33920.96199999999,15.7,26.4,850.0,2021-08-27,False,True,False,False,False
1665,50.0,20414.66,24.0,34.6,690.0,2021-10-31,False,False,False,True,False
1666,35.2,28366.554000000004,47.6,66.8,728.0,2024-03-10,False,True,False,False,False
1667,23.0,39574.402,37.9,205.2,661.0,2022-04-30,False,True,False,False,False
1668,31.8,71623.558,32.7,132.9,545.0,2020-12-25,False,True,False,False,False
1669,45.0,105287.80600000001,21.16,66.0,674.0,2021-02-15,True,False,False,False,False
1670,41.0,75952.87999999999,24.259999999999998,116.6,521.0,2020-09-27,False,True,False,False,False
1671,32.0,44033.3,24.2,5.3,636.0,2024-05-29,False,False,False,False,False
1672,36.0,73402.746,22.0,28.4,702.0,2023-01-09,False,False,False,True,False
